tag,step,wall_time,value
train/gradient_norm,47129,1789384954.817074,0.15825463831424713
train/gradient_norm,47130,1789384955.2799852,0.21374712884426117
train/gradient_norm,47131,1789384955.4943562,0.34227699041366577
train/gradient_norm,47132,1789384955.701815,0.17640282213687897
train/gradient_norm,47133,1789384955.9091485,0.1926535964012146
train/gradient_norm,47134,1789384956.1173055,0.21152269840240479
train/gradient_norm,47135,1789384956.3250031,0.2875281572341919
train/gradient_norm,47136,1789384956.5327353,0.17506186664104462
train/gradient_norm,47137,1789384956.7403736,0.22324015200138092
train/gradient_norm,47138,1789384956.9517863,0.2204679250717163
train/gradient_norm,47139,1789384957.1620178,0.160055011510849
train/gradient_norm,47140,1789384957.370206,0.17605778574943542
train/gradient_norm,47141,1789384957.5784702,0.18802040815353394
train/gradient_norm,47142,1789384957.7867005,0.18157881498336792
train/gradient_norm,47143,1789384957.9944036,0.17685271799564362
train/gradient_norm,47144,1789384958.2024806,0.17244650423526764
train/gradient_norm,47145,1789384958.4102101,0.19293329119682312
train/gradient_norm,47146,1789384958.6182864,0.19414527714252472
train/gradient_norm,47147,1789384958.825998,0.16435235738754272
train/gradient_norm,47148,1789384959.0369916,0.198190838098526
train/gradient_norm,47149,1789384959.248044,0.170400008559227
train/gradient_norm,47150,1789384959.4585698,0.1562146246433258
train/gradient_norm,47151,1789384959.6710258,0.1811124086380005
train/gradient_norm,47152,1789384959.8829956,0.1959104984998703
train/gradient_norm,47153,1789384960.0942502,0.18854360282421112
train/gradient_norm,47154,1789384960.3047435,0.16640576720237732
train/gradient_norm,47155,1789384960.5151095,0.16109615564346313
train/gradient_norm,47156,1789384960.726407,0.2344600409269333
train/gradient_norm,47157,1789384960.9373283,0.16778729856014252
train/gradient_norm,47158,1789384961.1479259,0.1705073118209839
train/gradient_norm,47159,1789384961.359276,0.1945813000202179
train/gradient_norm,47160,1789384961.8383348,0.19767023622989655
train/gradient_norm,47161,1789384962.0553882,0.21069663763046265
train/gradient_norm,47162,1789384962.2689476,0.1747579425573349
train/gradient_norm,47163,1789384962.480107,0.19025826454162598
train/gradient_norm,47164,1789384962.6907933,0.17970381677150726
train/gradient_norm,47165,1789384962.9015481,0.15607939660549164
train/gradient_norm,47166,1789384963.112812,0.27221208810806274
train/gradient_norm,47167,1789384963.3241124,0.17500357329845428
train/gradient_norm,47168,1789384963.5352817,0.17651647329330444
train/gradient_norm,47169,1789384963.7470932,0.15793012082576752
train/gradient_norm,47170,1789384963.958228,0.17264705896377563
train/gradient_norm,47171,1789384964.1714735,0.18012754619121552
train/gradient_norm,47172,1789384964.38211,0.1739872694015503
train/gradient_norm,47173,1789384964.5928085,0.16047263145446777
train/gradient_norm,47174,1789384964.803495,0.22864587604999542
train/gradient_norm,47175,1789384965.014054,0.16748875379562378
train/gradient_norm,47176,1789384965.224974,0.17186997830867767
train/gradient_norm,47177,1789384965.435105,0.19284826517105103
train/gradient_norm,47178,1789384965.6454234,0.23609988391399384
train/gradient_norm,47179,1789384965.855819,0.17037124931812286
train/gradient_norm,47180,1789384966.066035,0.3103119730949402
train/gradient_norm,47181,1789384966.276622,0.1789482682943344
train/gradient_norm,47182,1789384966.484606,0.2261544167995453
train/gradient_norm,47183,1789384966.6926894,0.18117479979991913
train/gradient_norm,47184,1789384966.9035513,0.1605762392282486
train/gradient_norm,47185,1789384967.1142113,0.1794416755437851
train/gradient_norm,47186,1789384967.3252134,0.18226665258407593
train/gradient_norm,47187,1789384967.5365129,0.1994856894016266
train/gradient_norm,47188,1789384967.747193,0.16830752789974213
train/gradient_norm,47189,1789384967.95762,0.26302674412727356
train/gradient_norm,47190,1789384968.4349751,0.2115192860364914
train/gradient_norm,47191,1789384968.651607,0.1716718226671219
train/gradient_norm,47192,1789384968.8619988,0.19163300096988678
train/gradient_norm,47193,1789384969.0711408,0.1632358431816101
train/gradient_norm,47194,1789384969.2789638,0.27167782187461853
train/gradient_norm,47195,1789384969.486646,0.27153274416923523
train/gradient_norm,47196,1789384969.694148,0.169843390583992
train/gradient_norm,47197,1789384969.9016066,0.17347866296768188
train/gradient_norm,47198,1789384970.109589,0.17107081413269043
train/gradient_norm,47199,1789384970.316974,0.1774500608444214
train/gradient_norm,47200,1789384970.5247796,0.2703811526298523
train/gradient_norm,47201,1789384970.7363417,0.17008763551712036
train/gradient_norm,47202,1789384970.9441104,0.16492091119289398
train/gradient_norm,47203,1789384971.151895,0.17705774307250977
train/gradient_norm,47204,1789384971.3599808,0.19104112684726715
train/gradient_norm,47205,1789384971.569279,0.19256794452667236
train/gradient_norm,47206,1789384971.7770948,0.1620509922504425
train/gradient_norm,47207,1789384971.9849865,0.15621671080589294
train/gradient_norm,47208,1789384972.19298,0.15788531303405762
train/gradient_norm,47209,1789384972.4005687,0.17966556549072266
train/gradient_norm,47210,1789384972.6169262,0.17357409000396729
train/gradient_norm,47211,1789384972.8286617,0.23228874802589417
train/gradient_norm,47212,1789384973.040203,0.1999642252922058
train/gradient_norm,47213,1789384973.2510602,0.17170320451259613
train/gradient_norm,47214,1789384973.462219,0.24755682051181793
train/gradient_norm,47215,1789384973.6728957,0.18230988085269928
train/gradient_norm,47216,1789384973.895855,0.17276699841022491
train/gradient_norm,47217,1789384974.153339,0.2564796209335327
train/gradient_norm,47218,1789384974.3984344,0.2036154419183731
train/gradient_norm,47219,1789384974.6203945,0.1616395264863968
train/gradient_norm,47220,1789384975.1919222,0.22347505390644073
train/gradient_norm,47221,1789384975.4412386,0.21425306797027588
train/gradient_norm,47222,1789384975.656448,0.1761026829481125
train/gradient_norm,47223,1789384975.8703249,0.1804305911064148
train/gradient_norm,47224,1789384976.0809805,0.21618573367595673
train/gradient_norm,47225,1789384976.2919767,0.15692201256752014
train/gradient_norm,47226,1789384976.5025928,0.17649351060390472
train/gradient_norm,47227,1789384976.7131114,0.1695498675107956
train/gradient_norm,47228,1789384976.9217634,0.19445429742336273
train/gradient_norm,47229,1789384977.1299188,0.17271021008491516
train/gradient_norm,47230,1789384977.3374279,0.17243339121341705
train/gradient_norm,47231,1789384977.5450847,0.21642310917377472
train/gradient_norm,47232,1789384977.7527852,0.17033416032791138
train/gradient_norm,47233,1789384977.9601917,0.20226362347602844
train/gradient_norm,47234,1789384978.5678854,0.16124068200588226
train/gradient_norm,47235,1789384978.7785778,0.20479369163513184
train/gradient_norm,47236,1789384978.9895058,0.16375258564949036
train/gradient_norm,47237,1789384979.200561,0.2171703726053238
train/gradient_norm,47238,1789384979.4122884,0.15371736884117126
train/gradient_norm,47239,1789384979.6212265,0.23587088286876678
train/gradient_norm,47240,1789384979.8287702,0.17001013457775116
train/gradient_norm,47241,1789384980.0403125,0.17725606262683868
train/gradient_norm,47242,1789384980.2513707,0.18172210454940796
train/gradient_norm,47243,1789384980.462176,0.22456279397010803
train/gradient_norm,47244,1789384980.672532,0.20623010396957397
train/gradient_norm,47245,1789384980.8832092,0.19080129265785217
train/gradient_norm,47246,1789384981.0941224,0.17249982059001923
train/gradient_norm,47247,1789384981.3050492,0.24136056005954742
train/gradient_norm,47248,1789384981.5151868,0.16380970180034637
train/gradient_norm,47249,1789384981.7258153,0.18003416061401367
train/gradient_norm,47250,1789384982.1971617,0.164495050907135
train/gradient_norm,47251,1789384982.414632,0.20854078233242035
train/gradient_norm,47252,1789384982.625724,0.1595667153596878
train/gradient_norm,47253,1789384982.8364806,0.18185432255268097
train/gradient_norm,47254,1789384983.0468414,0.16518676280975342
train/gradient_norm,47255,1789384983.2573457,0.18055233359336853
train/gradient_norm,47256,1789384983.4681027,0.25641533732414246
train/gradient_norm,47257,1789384983.6800992,0.19719038903713226
train/gradient_norm,47258,1789384983.8905935,0.20021404325962067
train/gradient_norm,47259,1789384984.1015692,0.17224730551242828
train/gradient_norm,47260,1789384984.314545,0.2110070288181305
train/gradient_norm,47261,1789384984.525192,0.16983383893966675
train/gradient_norm,47262,1789384984.735964,0.17853550612926483
train/gradient_norm,47263,1789384984.9452555,0.18894155323505402
train/gradient_norm,47264,1789384985.1531448,0.17800767719745636
train/gradient_norm,47265,1789384985.3610616,0.16588889062404633
train/gradient_norm,47266,1789384985.5688105,0.1739458441734314
train/gradient_norm,47267,1789384985.776413,0.17277346551418304
train/gradient_norm,47268,1789384985.9839783,0.1902698427438736
train/gradient_norm,47269,1789384986.1916502,0.1822456568479538
train/gradient_norm,47270,1789384986.3993616,0.1792701631784439
train/gradient_norm,47271,1789384986.6072676,0.1694406270980835
train/gradient_norm,47272,1789384986.8184671,0.1572103500366211
train/gradient_norm,47273,1789384987.0303006,0.16473503410816193
train/gradient_norm,47274,1789384987.2405403,0.1610838770866394
train/gradient_norm,47275,1789384987.4520304,0.18086779117584229
train/gradient_norm,47276,1789384987.6601117,0.1847817599773407
train/gradient_norm,47277,1789384987.8676457,0.1629842221736908
train/gradient_norm,47278,1789384988.0783732,0.24433599412441254
train/gradient_norm,47279,1789384988.2893262,0.224762961268425
train/gradient_norm,47280,1789384988.7611983,0.2055276334285736
train/gradient_norm,47281,1789384988.9794226,0.1638171374797821
train/gradient_norm,47282,1789384989.1901593,0.16056250035762787
train/gradient_norm,47283,1789384989.4004903,0.16667836904525757
train/gradient_norm,47284,1789384989.6108356,0.1637411266565323
train/gradient_norm,47285,1789384989.8213294,0.17582067847251892
train/gradient_norm,47286,1789384990.036242,0.1657012552022934
train/gradient_norm,47287,1789384990.2476447,0.17178453505039215
train/gradient_norm,47288,1789384990.461452,0.18959470093250275
train/gradient_norm,47289,1789384990.6718051,0.20072075724601746
train/gradient_norm,47290,1789384990.8824306,0.17441098392009735
train/gradient_norm,47291,1789384991.0938263,0.1850571483373642
train/gradient_norm,47292,1789384991.3087249,0.18164193630218506
train/gradient_norm,47293,1789384991.5190506,0.21718983352184296
train/gradient_norm,47294,1789384991.7285466,0.1811104416847229
train/gradient_norm,47295,1789384991.93839,0.24746423959732056
train/gradient_norm,47296,1789384992.149786,0.17792029678821564
train/gradient_norm,47297,1789384992.3601618,0.1777544617652893
train/gradient_norm,47298,1789384992.5730531,0.1987137496471405
train/gradient_norm,47299,1789384992.78421,0.18284133076667786
train/gradient_norm,47300,1789384992.99547,0.22037860751152039
train/gradient_norm,47301,1789384993.2069411,0.22370749711990356
train/gradient_norm,47302,1789384993.4177744,0.17809338867664337
train/gradient_norm,47303,1789384993.6283119,0.20416632294654846
train/gradient_norm,47304,1789384993.8382668,0.23744848370552063
train/gradient_norm,47305,1789384994.0497348,0.17858724296092987
train/gradient_norm,47306,1789384994.259988,0.2031743824481964
train/gradient_norm,47307,1789384994.4702895,0.20139269530773163
train/gradient_norm,47308,1789384994.6808283,0.18662917613983154
train/gradient_norm,47309,1789384994.8914242,0.20323525369167328
train/gradient_norm,47310,1789384995.367524,0.18010641634464264
train/gradient_norm,47311,1789384995.5916846,0.1654338538646698
train/gradient_norm,47312,1789384995.805158,0.17899712920188904
train/gradient_norm,47313,1789384996.016026,0.21824374794960022
train/gradient_norm,47314,1789384996.2267847,0.19236478209495544
train/gradient_norm,47315,1789384996.44098,0.16797713935375214
train/gradient_norm,47316,1789384996.6515923,0.1800890415906906
train/gradient_norm,47317,1789384996.8622634,0.21043552458286285
train/gradient_norm,47318,1789384997.07258,0.16938066482543945
train/gradient_norm,47319,1789384997.2851052,0.1858290135860443
train/gradient_norm,47320,1789384997.499386,0.171907439827919
train/gradient_norm,47321,1789384997.7132447,0.20329706370830536
train/gradient_norm,47322,1789384997.9240444,0.17741674184799194
train/gradient_norm,47323,1789384998.1353822,0.17698079347610474
train/gradient_norm,47324,1789384998.3463554,0.1756083071231842
train/gradient_norm,47325,1789384998.5571568,0.18478497862815857
train/gradient_norm,47326,1789384998.7673297,0.1642111986875534
train/gradient_norm,47327,1789384998.9779203,0.16721776127815247
train/gradient_norm,47328,1789384999.1888115,0.23111788928508759
train/gradient_norm,47329,1789384999.3996315,0.18907378613948822
train/gradient_norm,47330,1789384999.6142848,0.17633727192878723
train/gradient_norm,47331,1789384999.824947,0.17863228917121887
train/gradient_norm,47332,1789385000.0353816,0.23181495070457458
train/gradient_norm,47333,1789385000.2456052,0.1684405356645584
train/gradient_norm,47334,1789385000.4557505,0.19279955327510834
train/gradient_norm,47335,1789385000.6662464,0.18091294169425964
train/gradient_norm,47336,1789385000.8767648,0.16566838324069977
train/gradient_norm,47337,1789385001.0876396,0.3592669367790222
train/gradient_norm,47338,1789385001.3021886,0.16394174098968506
train/gradient_norm,47339,1789385001.5122561,0.19379578530788422
train/gradient_norm,47340,1789385002.0116596,0.16021418571472168
train/gradient_norm,47341,1789385002.2293642,0.1922016590833664
train/gradient_norm,47342,1789385002.440442,0.16083288192749023
train/gradient_norm,47343,1789385002.653017,0.17698882520198822
train/gradient_norm,47344,1789385002.8641224,0.2251894772052765
train/gradient_norm,47345,1789385003.0750852,0.17998836934566498
train/gradient_norm,47346,1789385003.2857616,0.315253883600235
train/gradient_norm,47347,1789385003.4961734,0.1711936891078949
train/gradient_norm,47348,1789385003.7067041,0.17744535207748413
train/gradient_norm,47349,1789385003.9290683,0.2206251472234726
train/gradient_norm,47350,1789385004.189293,0.15930749475955963
train/gradient_norm,47351,1789385004.4357138,0.21871131658554077
train/gradient_norm,47352,1789385004.6644042,0.20623017847537994
train/gradient_norm,47353,1789385004.8837802,0.1761537790298462
train/gradient_norm,47354,1789385005.1255877,0.16568522155284882
train/gradient_norm,47355,1789385005.384428,0.16676507890224457
train/gradient_norm,47356,1789385005.5983067,0.19528387486934662
train/gradient_norm,47357,1789385005.808913,0.2397097945213318
train/gradient_norm,47358,1789385006.0191932,0.17329560220241547
train/gradient_norm,47359,1789385006.2292895,0.16484251618385315
train/gradient_norm,47360,1789385006.4399002,0.18722642958164215
train/gradient_norm,47361,1789385006.6507213,0.17303834855556488
train/gradient_norm,47362,1789385006.8613358,0.16837359964847565
train/gradient_norm,47363,1789385007.0754137,0.18215197324752808
train/gradient_norm,47364,1789385007.2858262,0.1683041900396347
train/gradient_norm,47365,1789385007.4972875,0.1933915764093399
train/gradient_norm,47366,1789385007.707861,0.19398528337478638
train/gradient_norm,47367,1789385007.9181564,0.20275723934173584
train/gradient_norm,47368,1789385008.1285872,0.17454567551612854
train/gradient_norm,47369,1789385008.3390827,0.16711489856243134
train/gradient_norm,47370,1789385008.8166287,0.3379356563091278
train/gradient_norm,47371,1789385009.0383499,0.16980746388435364
train/gradient_norm,47372,1789385009.2494466,0.1678040772676468
train/gradient_norm,47373,1789385009.4604769,0.17042064666748047
train/gradient_norm,47374,1789385009.6743653,0.17990081012248993
train/gradient_norm,47375,1789385009.8858347,0.24914376437664032
train/gradient_norm,47376,1789385010.096951,0.16916720569133759
train/gradient_norm,47377,1789385010.3075957,0.1777518093585968
train/gradient_norm,47378,1789385010.518225,0.1681741178035736
train/gradient_norm,47379,1789385010.728588,0.1773432493209839
train/gradient_norm,47380,1789385010.9393075,0.1635698527097702
train/gradient_norm,47381,1789385011.1500928,0.1663256287574768
train/gradient_norm,47382,1789385011.361057,0.20537038147449493
train/gradient_norm,47383,1789385011.9672174,0.17488698661327362
train/gradient_norm,47384,1789385012.1783102,0.16654661297798157
train/gradient_norm,47385,1789385012.3886647,0.1714329570531845
train/gradient_norm,47386,1789385012.5998802,0.1975497454404831
train/gradient_norm,47387,1789385012.8109665,0.17404957115650177
train/gradient_norm,47388,1789385013.0213878,0.181157648563385
train/gradient_norm,47389,1789385013.2318556,0.1946014016866684
train/gradient_norm,47390,1789385013.4424403,0.17502088844776154
train/gradient_norm,47391,1789385013.6528037,0.1943778246641159
train/gradient_norm,47392,1789385013.863679,0.15717561542987823
train/gradient_norm,47393,1789385014.0750098,0.20831559598445892
train/gradient_norm,47394,1789385014.2863123,0.18255400657653809
train/gradient_norm,47395,1789385014.4970074,0.16879203915596008
train/gradient_norm,47396,1789385014.7080967,0.17342834174633026
train/gradient_norm,47397,1789385014.9187136,0.22167085111141205
train/gradient_norm,47398,1789385015.127743,0.2458990514278412
train/gradient_norm,47399,1789385015.335272,0.18043838441371918
train/gradient_norm,47400,1789385015.80521,0.19275017082691193
train/gradient_norm,47401,1789385016.0190794,0.20108278095722198
train/gradient_norm,47402,1789385016.226769,0.1709759384393692
train/gradient_norm,47403,1789385016.4346786,0.1672321856021881
train/gradient_norm,47404,1789385016.6453276,0.1721954643726349
train/gradient_norm,47405,1789385016.8563116,0.1747083216905594
train/gradient_norm,47406,1789385017.0669773,0.19972974061965942
train/gradient_norm,47407,1789385017.278393,0.18800385296344757
train/gradient_norm,47408,1789385017.4926784,0.21150143444538116
train/gradient_norm,47409,1789385017.703999,0.1753784418106079
train/gradient_norm,47410,1789385017.9147224,0.16617175936698914
train/gradient_norm,47411,1789385018.1257849,0.16184599697589874
train/gradient_norm,47412,1789385018.3365407,0.16755017638206482
train/gradient_norm,47413,1789385018.5470548,0.1662188172340393
train/gradient_norm,47414,1789385018.757484,0.16347305476665497
train/gradient_norm,47415,1789385018.9678469,0.1862253099679947
train/gradient_norm,47416,1789385019.1776953,0.21019293367862701
train/gradient_norm,47417,1789385019.3852005,0.1623687744140625
train/gradient_norm,47418,1789385019.5927975,0.16070038080215454
train/gradient_norm,47419,1789385019.8008857,0.2357683628797531
train/gradient_norm,47420,1789385020.0137095,0.17894446849822998
train/gradient_norm,47421,1789385020.2252011,0.16122682392597198
train/gradient_norm,47422,1789385020.4360979,0.16839513182640076
train/gradient_norm,47423,1789385020.6469038,0.1868124157190323
train/gradient_norm,47424,1789385020.857901,0.18649163842201233
train/gradient_norm,47425,1789385021.06916,0.20236530900001526
train/gradient_norm,47426,1789385021.2808406,0.20220310986042023
train/gradient_norm,47427,1789385021.4966455,0.18631663918495178
train/gradient_norm,47428,1789385021.707244,0.16436785459518433
train/gradient_norm,47429,1789385021.918136,0.19696266949176788
train/gradient_norm,47430,1789385022.4249797,0.22025124728679657
train/gradient_norm,47431,1789385022.6426504,0.16424985229969025
train/gradient_norm,47432,1789385022.852764,0.20534002780914307
train/gradient_norm,47433,1789385023.0635328,0.20703786611557007
train/gradient_norm,47434,1789385023.274953,0.16512328386306763
train/gradient_norm,47435,1789385023.4890578,0.28652897477149963
train/gradient_norm,47436,1789385023.6994522,0.23924580216407776
train/gradient_norm,47437,1789385023.913706,0.1698831021785736
train/gradient_norm,47438,1789385024.1281161,0.2711072564125061
train/gradient_norm,47439,1789385024.339603,0.20707130432128906
train/gradient_norm,47440,1789385024.5497417,0.20999406278133392
train/gradient_norm,47441,1789385024.757589,0.17036721110343933
train/gradient_norm,47442,1789385024.9649575,0.2888748347759247
train/gradient_norm,47443,1789385025.1754398,0.17534567415714264
train/gradient_norm,47444,1789385025.3862784,0.16826696693897247
train/gradient_norm,47445,1789385025.596941,0.21142522990703583
train/gradient_norm,47446,1789385025.8079288,0.1835072785615921
train/gradient_norm,47447,1789385026.0188987,0.17775189876556396
train/gradient_norm,47448,1789385026.2293909,0.19038406014442444
train/gradient_norm,47449,1789385026.4395864,0.17982490360736847
train/gradient_norm,47450,1789385026.6503894,0.16801849007606506
train/gradient_norm,47451,1789385026.8606918,0.16628621518611908
train/gradient_norm,47452,1789385027.0716026,0.19906257092952728
train/gradient_norm,47453,1789385027.282208,0.18105989694595337
train/gradient_norm,47454,1789385027.4960046,0.1731742024421692
train/gradient_norm,47455,1789385027.7078214,0.17293387651443481
train/gradient_norm,47456,1789385027.9187622,0.18948183953762054
train/gradient_norm,47457,1789385028.1296043,0.16806909441947937
train/gradient_norm,47458,1789385028.341162,0.17434334754943848
train/gradient_norm,47459,1789385028.5520191,0.1651235669851303
train/gradient_norm,47460,1789385029.0269613,0.17042452096939087
train/gradient_norm,47461,1789385029.2445645,0.18505463004112244
train/gradient_norm,47462,1789385029.456048,0.17219999432563782
train/gradient_norm,47463,1789385029.6655369,0.20476482808589935
train/gradient_norm,47464,1789385029.8732786,0.20095743238925934
train/gradient_norm,47465,1789385030.080994,0.17417319118976593
train/gradient_norm,47466,1789385030.288733,0.17099204659461975
train/gradient_norm,47467,1789385030.4960797,0.24573886394500732
train/gradient_norm,47468,1789385030.7066736,0.2225015014410019
train/gradient_norm,47469,1789385030.917489,0.16766761243343353
train/gradient_norm,47470,1789385031.1279826,0.2293643057346344
train/gradient_norm,47471,1789385031.3381479,0.34562262892723083
train/gradient_norm,47472,1789385031.5489805,0.22263693809509277
train/gradient_norm,47473,1789385031.75898,0.16535122692584991
train/gradient_norm,47474,1789385031.9697156,0.22949130833148956
train/gradient_norm,47475,1789385032.180405,0.21416005492210388
train/gradient_norm,47476,1789385032.3909853,0.16438011825084686
train/gradient_norm,47477,1789385032.6021366,0.164729043841362
train/gradient_norm,47478,1789385032.8133476,0.16945946216583252
train/gradient_norm,47479,1789385033.0242364,0.15818186104297638
train/gradient_norm,47480,1789385033.235883,0.15867766737937927
train/gradient_norm,47481,1789385033.4468384,0.17422659695148468
train/gradient_norm,47482,1789385033.657903,0.1688481569290161
train/gradient_norm,47483,1789385033.8735335,0.17212705314159393
train/gradient_norm,47484,1789385034.1143703,0.1666766107082367
train/gradient_norm,47485,1789385034.3700075,0.21876157820224762
train/gradient_norm,47486,1789385034.6036842,0.20971792936325073
train/gradient_norm,47487,1789385034.8262856,0.1655040681362152
train/gradient_norm,47488,1789385035.0384538,0.17912058532238007
train/gradient_norm,47489,1789385035.300903,0.17822232842445374
train/gradient_norm,47490,1789385035.795451,0.15757715702056885
train/gradient_norm,47491,1789385036.0136633,0.18780946731567383
train/gradient_norm,47492,1789385036.2244134,0.2054777443408966
train/gradient_norm,47493,1789385036.4349577,0.16440680623054504
train/gradient_norm,47494,1789385036.645563,0.17494890093803406
train/gradient_norm,47495,1789385036.856113,0.1659998744726181
train/gradient_norm,47496,1789385037.0682912,0.17910723388195038
train/gradient_norm,47497,1789385037.2762706,0.1631382256746292
train/gradient_norm,47498,1789385037.4867826,0.1859268695116043
train/gradient_norm,47499,1789385037.6950455,0.17704740166664124
train/gradient_norm,47500,1789385037.902452,0.16662389039993286
train/gradient_norm,47501,1789385038.1103225,0.1857794225215912
train/gradient_norm,47502,1789385038.3181806,0.2058781087398529
train/gradient_norm,47503,1789385038.525629,0.16369715332984924
train/gradient_norm,47504,1789385038.732941,0.16978900134563446
train/gradient_norm,47505,1789385038.9406247,0.25320935249328613
train/gradient_norm,47506,1789385039.1483424,0.2163999229669571
train/gradient_norm,47507,1789385039.3561063,0.18103618919849396
train/gradient_norm,47508,1789385039.5641656,0.19105654954910278
train/gradient_norm,47509,1789385039.7751281,0.20908232033252716
train/gradient_norm,47510,1789385039.9840252,0.17577368021011353
train/gradient_norm,47511,1789385040.1924808,0.16853800415992737
train/gradient_norm,47512,1789385040.3999827,0.16876369714736938
train/gradient_norm,47513,1789385040.6073408,0.16003181040287018
train/gradient_norm,47514,1789385040.8145452,0.23156298696994781
train/gradient_norm,47515,1789385041.0218053,0.16539916396141052
train/gradient_norm,47516,1789385041.2293322,0.17536845803260803
train/gradient_norm,47517,1789385041.4368186,0.163772314786911
train/gradient_norm,47518,1789385041.64465,0.16031618416309357
train/gradient_norm,47519,1789385041.85529,0.20556789636611938
train/gradient_norm,47520,1789385042.3332877,0.23931477963924408
train/gradient_norm,47521,1789385042.5502036,0.23848001658916473
train/gradient_norm,47522,1789385042.7610116,0.1740752011537552
train/gradient_norm,47523,1789385042.971172,0.19275104999542236
train/gradient_norm,47524,1789385043.1819735,0.20421907305717468
train/gradient_norm,47525,1789385043.393071,0.29242464900016785
train/gradient_norm,47526,1789385043.6035187,0.1654943823814392
train/gradient_norm,47527,1789385043.812244,0.1950928270816803
train/gradient_norm,47528,1789385044.023918,0.174125537276268
train/gradient_norm,47529,1789385044.2349236,0.2459273338317871
train/gradient_norm,47530,1789385044.4453378,0.2908518612384796
train/gradient_norm,47531,1789385044.656435,0.2629794180393219
train/gradient_norm,47532,1789385045.2623491,0.1911240667104721
train/gradient_norm,47533,1789385045.473055,0.17945192754268646
train/gradient_norm,47534,1789385045.6836917,0.1675834208726883
train/gradient_norm,47535,1789385045.8936872,0.20348897576332092
train/gradient_norm,47536,1789385046.1043162,0.1729622632265091
train/gradient_norm,47537,1789385046.3203018,0.181818887591362
train/gradient_norm,47538,1789385046.530904,0.17484693229198456
train/gradient_norm,47539,1789385046.7414172,0.17312535643577576
train/gradient_norm,47540,1789385046.9514933,0.18781037628650665
train/gradient_norm,47541,1789385047.1619728,0.17088213562965393
train/gradient_norm,47542,1789385047.3726773,0.1711849421262741
train/gradient_norm,47543,1789385047.5840814,0.174547016620636
train/gradient_norm,47544,1789385047.7948732,0.22494404017925262
train/gradient_norm,47545,1789385048.0048816,0.17249923944473267
train/gradient_norm,47546,1789385048.215659,0.1596929430961609
train/gradient_norm,47547,1789385048.4241405,0.16339018940925598
train/gradient_norm,47548,1789385048.6317232,0.3214013874530792
train/gradient_norm,47549,1789385048.8390813,0.17119643092155457
train/gradient_norm,47550,1789385049.3251193,0.17146869003772736
train/gradient_norm,47551,1789385049.5390193,0.16252900660037994
train/gradient_norm,47552,1789385049.7468631,0.18725572526454926
train/gradient_norm,47553,1789385049.9541817,0.1999034732580185
train/gradient_norm,47554,1789385050.1649914,0.16474243998527527
train/gradient_norm,47555,1789385050.3758152,0.2934599220752716
train/gradient_norm,47556,1789385050.5865004,0.16682308912277222
train/gradient_norm,47557,1789385050.7971866,0.1928897649049759
train/gradient_norm,47558,1789385051.0082042,0.17348331212997437
train/gradient_norm,47559,1789385051.2192276,0.18397997319698334
train/gradient_norm,47560,1789385051.4329386,0.16798238456249237
train/gradient_norm,47561,1789385051.6438658,0.17884942889213562
train/gradient_norm,47562,1789385051.8540826,0.15784473717212677
train/gradient_norm,47563,1789385052.0653167,0.16907504200935364
train/gradient_norm,47564,1789385052.2760537,0.1678948551416397
train/gradient_norm,47565,1789385052.4868,0.1794857531785965
train/gradient_norm,47566,1789385052.6982093,0.2112308144569397
train/gradient_norm,47567,1789385052.9094777,0.19478270411491394
train/gradient_norm,47568,1789385053.120586,0.16968593001365662
train/gradient_norm,47569,1789385053.3313837,0.17696355283260345
train/gradient_norm,47570,1789385053.541816,0.25127410888671875
train/gradient_norm,47571,1789385053.752494,0.17815092206001282
train/gradient_norm,47572,1789385053.9628081,0.1678890734910965
train/gradient_norm,47573,1789385054.1774843,0.16435393691062927
train/gradient_norm,47574,1789385054.38878,0.19739194214344025
train/gradient_norm,47575,1789385054.5993812,0.23362377285957336
train/gradient_norm,47576,1789385054.8102143,0.1657378226518631
train/gradient_norm,47577,1789385055.0206938,0.19419091939926147
train/gradient_norm,47578,1789385055.2316554,0.1632816195487976
train/gradient_norm,47579,1789385055.4426782,0.1840071976184845
train/gradient_norm,47580,1789385055.9226139,0.19229988753795624
train/gradient_norm,47581,1789385056.1398125,0.1751941442489624
train/gradient_norm,47582,1789385056.3502307,0.17369289696216583
train/gradient_norm,47583,1789385056.561142,0.22999466955661774
train/gradient_norm,47584,1789385056.771958,0.1746562421321869
train/gradient_norm,47585,1789385056.9830062,0.17133359611034393
train/gradient_norm,47586,1789385057.1936636,0.16520348191261292
train/gradient_norm,47587,1789385057.40423,0.1714593768119812
train/gradient_norm,47588,1789385057.6154895,0.16283613443374634
train/gradient_norm,47589,1789385057.826369,0.16311651468276978
train/gradient_norm,47590,1789385058.0367148,0.16358070075511932
train/gradient_norm,47591,1789385058.2474215,0.16661597788333893
train/gradient_norm,47592,1789385058.4580083,0.17474210262298584
train/gradient_norm,47593,1789385058.6685908,0.16880206763744354
train/gradient_norm,47594,1789385058.878916,0.20076078176498413
train/gradient_norm,47595,1789385059.0938337,0.1931757926940918
train/gradient_norm,47596,1789385059.304017,0.18376372754573822
train/gradient_norm,47597,1789385059.5143125,0.2147049903869629
train/gradient_norm,47598,1789385059.725151,0.15604345500469208
